Time,Pass/Fail,F0,F1,F2,F3,F6,F12,F14,F15,F16,F18,F28,F32,F33,F34,F36,F39,F41,F43,F45,F46,F48,F50,F51,F55,F59,F60,F62,F64,F65,F66,F68,F70,F72,F88,F90,F110,F111,F117,F133,F134,F135,F136,F137,F138,F139,F142,F151,F152,F154,F161,F162,F166,F180,F182,F183,F185,F187,F188,F201,F208,F218,F223,F252,F268,F269,F270,F271,F272,F274,F277,F283,F286,F296,F297,F316,F318,F319,F321,F323,F324,F344,F361,F406,F408,F409,F410,F412,F413,F415,F416,F417,F418,F419,F420,F423,F424,F425,F428,F433,F437,F438,F439,F440,F453,F454,F456,F457,F459,F460,F472,F474,F476,F480,F482,F484,F486,F488,F490,F491,F492,F495,F499,F500,F511,F520,F521,F524,F525,F527,F539,F541,F547,F548,F550,F553,F555,F556,F557,F561,F564,F566,F569,F570,F572,F574,F576,F577,F589
2008-10-08 22:26,1,2938.03,2480.9,2138.8778,1046.6043,103.34,200.7632,6.1867,421.2201,9.9513,190.8119,63.1333,85.2575,9.094,50.249,49.7511,119.6672,4.839,359.4255,129.0055,723.7822,136.2964,624.7273,69.5736,2894.0,21.7573,356.8064,110.7627,18.2427,21.8247,701.9575,144.0245,611.5936,150.7452660361759,1836.552,8438.2601,98.75450659081928,230.3428678243889,59.0053,1004.8728,36.9917,80.0,124.3,143.1,54.5,353.903,5.39,15.227,0.1958,8.2006,1886.0,100.0,4.7,16.79,8.44,16.346,7.74,10.43,40.203,7.79,31.604,2.7076,182.1221,4.7405,17.942,4.2332,21.2352,49.0532,53.6717,111.5946,1.9688,2.6043,4.7271,1064.6569,42.9379,5.5,2.5867,4.4664,2.0383,3.3505,11.9689,9.3618,54.2373,6.1702,3.6495,4.2307,5.7681,33.8144,14.0706,5.2158,3.1462,8.4348,734.0757,436.1095,0.7752,121.7283,3.615,1.9678,2.2249,7.0897,7.4446,24.8276,44.186,2.1763,7.0197,6.5424,18.7675,5.6788,1.6695,57.7848,132.1795,43.7898,9.6725,51.6825,219.1444,318.5714,442.5,320.0,37.8306,2.2255,5.533045688955603,9.9165,963.1841,952.5581,245.7516,4.193,0.0,8.0341,5.4919,6.6988,4.1391,11.4437,408.2,73.582,22.27,11.1961,66.4235,5.4557,1.7667,84.391,3.1,1.2537,23.3691,535.6864,10.25,3.6083,1.9134,9.6275,211.6182
2008-08-16 9:44,1,3038.21,2521.84,2273.7556,1549.8407,105.0467,198.4092,14.1879,426.1956,10.0229,188.3863,70.9778,85.482,9.3998,50.4069,49.5931,118.3028,2.939,351.6955,138.7636,726.0449,131.1364,621.5955,53.1335,2835.0,25.5282,348.7482,124.2918,14.4718,18.5633,707.4816,140.7909,613.8309,147.5536,1795.1792,8037.17,103.63391719465965,227.6946926136053,56.1472,1014.2044,37.8886,110.0,55.4,137.7,111.9001,136.066,6.9,11.587,1.451,11.2055,7241.0,57.0,3.9,14.94,9.2,31.869,10.89,14.55,31.056,6.3,55.285,3.8877,156.2135,1.9267,11.49,3.3912,30.6953,20.6508,42.3555,48.8869,2.027,3.9197,3.1741,3206.8469,25.6515,5.0178,2.6521,9.3491,3.1794,4.8607,7.9414,19.9741,48.6883,3.5452,4.9735,1.8234,5.4603,8.7794,28.8464,6.5685,3.8427,4.9684,270.3583,945.0667,2.7607,68.6852,2.7187,14.4771,4.6802,4.1636,5.4947,25.9615,61.6071,3.6749,8.2574,6.63,20.1661,8.3043,2.3408,58.449,172.5034,36.0821,15.8452,51.4085,631.3901,315.2866,0.0,473.2394,51.748,2.6005,7.203736505270195,8.7018,0.0,0.0,0.0,0.7736,0.0,3.4315,3.1496,6.8548,3.9396,8.9504,413.142,73.84,11.72,5.3751,59.7293,2.8368,1.9637,39.2586,7.25,2.9035,12.2133,531.9191,8.45,3.0961,1.5886,15.6838,44.1754
2008-08-16 15:19,1,3037.49,2463.11,2205.2889,1630.3112,98.8056,199.7563,6.8695,396.9662,10.3504,189.4059,69.0667,84.3232,8.5218,50.3583,49.6417,118.102,3.645,355.7327,140.5945,737.2861,135.7709,632.0982,174.1437,2845.0,20.8336,356.8482,121.4282,19.1664,27.9009,709.3852,141.6909,619.9673,155.8066,1801.128,8745.81,102.31686143688214,232.7576556851089,59.6121,1012.1633,35.3906,80.0,68.7,163.9,58.3,468.7301,6.16,8.915,0.3398,4.7703,3360.0,6857.0,1.3,18.26,9.59,32.019,7.57,20.56,45.544,5.18,100.343,4.1052,132.916,2.1871,11.82,2.866,20.7374,28.2032,46.8474,192.1582,2.2417,1.6726,2.6657,1515.4571,3267.0697,5.3134,2.8525,9.5862,2.6756,5.7026,15.5202,32.8141,42.7792,3.5528,3.5984,2.2617,6.6542,28.751,42.23,6.2345,2.2989,3.8368,501.7561,0.0,2.3171,50.6875,2.2458,3.283,4.6064,271.7258,1.8822,58.3333,91.0432,13.089,5.5034,6.821,13.2278,5.5756,3.2527,26.1531,104.9653,33.2962,35.3189,141.2262,221.247,199.0307,185.1347,282.5151,60.4955,1.7448,8.323354005303312,7.3796,0.0,0.0,0.0,1.888,0.0,3.6688,11.3913,7.757,4.0715,8.0982,409.536,77.1,24.0,10.6023,59.1938,5.8603,0.7393,19.874,7.13692004868075,2.484475682076603,23.373251742312835,533.8327,9.28,3.3426,1.7384,14.2564,30.2219
2008-08-17 12:16,1,2940.65,2494.5454541517583,2214.0556,1150.7775,102.9389,201.9724,7.7634,410.5165,10.3643,191.6082,61.5778,86.3416,9.219,50.5347,49.4653,117.4196,2.163,364.1273,140.2436,747.4044,141.7336,646.1045,201.7344,2897.0,0.7582,363.3782,121.0018,19.2418,28.0488,719.3555,143.9836,628.3636,162.7636,1844.4508,8340.3199,103.06195756668043,229.3001435003422,58.4142,1011.6333,36.6674,148.0,105.7,132.9970457662594,48.5999,378.13,5.45,13.084,0.966,6.0979,4048.0,716.0,1.3,18.65,12.53,16.048,7.02,7.74,57.628,7.26,91.444,2.4393,91.7754,2.4242,12.64,2.7454,26.2466,33.0717,53.44250337739224,112.2522,1.8472,2.3786,3.8755,1907.1047,336.6307,5.6836,3.7945,4.5966,1.7857,2.3346,15.2324,29.0455,30.787,4.5224,6.6371,3.5944,5.725636707242086,32.8587,12.9901,5.2944,2.655,9.1669,226.6968,941.3911,0.894,64.4566,3.1872,9.3205,2.4081,91.3557,2.1112,38.0282,62.5416,10.0088,5.7637,8.9345,16.5587,4.953,1.1979,28.5663,74.799,36.9142,7.5369,90.8687,542.2025,166.0205,509.0909,510.0592,34.3113,2.8719,7.12489718441835,4.9758,814.5455,0.0,0.0,3.2315,0.0,4.1501,7.513,9.9618,3.3361,7.4873,404.422,75.108,22.96,10.6759,24.9458,5.6772,0.5059,30.1487,9.8,3.473,13.865,529.0654,6.89,2.3555,1.3023,23.3076,83.1192
2008-08-17 21:26,1,3045.71,2490.25,2197.6444,1247.0334,99.9211,199.1869,11.9209,413.6465,10.1341,189.0528,62.9889,85.9034,9.2171,50.4176,49.5824,117.3928,6.25,360.5709,154.6955,761.8176,131.5455,646.8118,66.3869,2902.0,-11.8245,361.5055,122.8709,31.8245,39.6487,722.1689,143.0591,627.4355,165.6425,1833.2007,8402.5,99.08075107722355,233.8634160386045,57.6752,1003.854,37.6619,79.0,189.0,169.5,61.1001,449.614,7.42,8.913,0.883,4.7143,568.0,2139.0,3.1,15.0,12.88,22.511,4.87,16.46,25.448,10.39,64.592,2.5031,122.293,2.3528,17.805,4.3742,22.2733,68.0018,57.7551,127.8756,2.0781,1.9416,2.6613,267.3244,997.2142,4.6801,3.9129,6.1837,1.4886,4.474,7.6891,20.4,44.4369,5.2764,3.5619,6.2054,6.8065,36.0547,10.785,7.4259,3.7397,8.34,170.0948,0.0,0.8951,61.1195,2.1547,8.7132,2.8106,228.3427,4.9215,53.617,69.3014,15.3493,6.1319,8.326,11.6735,3.7021,2.5448,38.3329,96.7675,41.1767,9.7649,61.8187,0.0,241.2851,936.7681,643.3735,29.9308,2.1905,6.577897348215695,6.671,0.0,968.6747,0.0,3.6377,0.0,4.0794,44.276,6.5345,3.3695,11.6144,405.424519661233,76.19210590901345,18.080629408903786,8.291718126503156,64.17325850684911,4.499345911846653,1.752121658812399,23.3263,4.032645291722133,1.7018174628309914,23.87780710613097,530.7709,5.03,1.7479,0.9477,9.2608,272.3477
2008-08-17 22:03,1,3035.98,2458.15,2230.0333,1668.6804,99.0522,206.8379,6.0494,400.5666,10.3911,196.4468,67.2222,84.9715,8.6013,50.3243,49.6757,118.2548,4.019,356.3727,134.8636,731.2024,139.7364,630.9727,212.0235,2829.0,8.4236,352.6027,103.2873,31.5764,40.0125,691.1899,148.7273,604.6173,151.20593721928415,1830.5433,8074.26,98.93424229979824,233.5299476276744,58.6268,1005.6244,34.7521,117.0,113.8,83.3,64.7998,228.498,5.64,15.005,0.414,8.9727,2863.0,994.0,1.8,18.57,8.2,30.598,3.97,19.45,36.518,14.45,52.284,5.3761,98.6659,2.8429,11.61,3.7035,30.3453,38.2663,25.7277,78.4343,2.0831,2.6757,4.6829,1259.7971,420.6903,5.5239,2.2992,9.4088,1.2177,5.5062,13.1123,16.6793,33.6141,4.0192,5.3879,3.7484,3.3887,13.6933,9.7087,5.694,2.4919,4.898,0.0,270.8032,2.7848,64.5522,3.7459,3.9838,4.6802,0.0,2.6777,27.0386,39.8945,16.8613,4.0255,6.0802,7.6049,2.8411,3.0825,17.2236,79.4523,35.3139,9.1251,51.0479,0.0,43.9705,141.115,367.9856,84.9726,3.1165,7.0251241602809085,5.39,0.0,882.243,0.0,4.7505,0.0,4.8491,6.4321,8.422,4.1259,10.6569,400.292,80.048,19.06,8.2792,97.2075,4.7615,1.7739,36.9618,8.3,2.9885,33.1776,538.0918,6.27,2.2679,1.1652,9.5646,272.3477
2008-08-17 23:04,1,2984.45,2444.09,2230.0333,1668.6804,99.0522,207.0302,11.4256,407.276,9.1874,197.8428,66.8556,84.9715,8.6013,50.3243,49.6757,118.2548,4.019,356.3809,135.1182,731.0404,140.8155,632.3145,213.4114,2829.0,8.9764,352.0827,104.0945,31.0236,39.7661,691.2743,150.8536,607.0309,150.95565021553506,1881.5296,8914.8399,103.53448374253928,228.02748656526472,59.6315,1014.2044,37.8886,119.0,185.2,181.2,64.7998,228.498,5.64,7.425,0.2873,8.4436,804.0,156.0,2.8,20.13,8.34,29.315,6.35,19.98,81.399,11.34,51.411,4.8121,117.8053,2.2538,11.49,3.3912,30.9957,56.0821,59.8501,78.4343,2.0831,2.4937,2.2149,445.6086,64.3195,5.8925,2.2378,8.8834,2.3199,5.3506,25.2781,16.0339,40.0895,3.5452,5.3672,6.2055,7.4138,13.6933,9.7087,5.694,2.4919,4.9705,0.0,354.3206,2.702,94.3317,1.8231,3.1275,4.6802,10.0678,4.1881,28.2353,33.475,3.4823,4.4326,6.1724,6.3551,4.5094,3.1598,38.1418,88.3182,35.4246,12.3034,53.4641,690.8289,608.6957,210.8499,452.1277,60.9623,1.5126,7.794347470913733,6.2611,0.0,0.0,0.0,1.4078,0.0,3.7796,3.0178,7.2873,3.9396,8.9504,404.5560909806495,75.65723932622137,18.133092995853705,10.802001173693853,66.9323291500352,5.793140484251339,2.1710765343936584,95.8686,5.65,2.2881,28.2615,536.3273,5.84,2.1568,1.0889,14.037,34.7486
2008-08-17 23:55,1,2900.69,2483.06,2191.1111,1564.6023,102.51,198.1951,7.4172,414.5525,10.297,187.8982,67.7111,84.1154,9.2281,50.273,49.727,118.1176,5.364,348.1491,137.6445,724.2693,133.8882,619.6818,54.1691,2822.0,-1.42,348.1973,116.2245,21.42,27.1504,697.1189,147.4409,611.8627,143.5152,1794.9025,8799.9801,102.34820591491194,232.9640186320416,57.5919,1002.4991,41.745,129.0,254.6,129.0,66.7998,189.1969,6.52,12.851,0.9305,4.6885,3185.0,11045.0,1.9,21.94,11.93,32.544,9.62,21.78,22.825,6.39,67.735,4.1424,91.399,3.2323,17.588,7.0766,33.0087,75.4875,42.3465,70.7375,1.88,1.5335,3.6672,1719.9728,4949.9322,6.2946,3.2712,9.8181,2.6669,7.1086,7.7985,23.1017,28.0191,6.0035,5.8608,8.7772,5.1952,12.0923,31.4154,6.3604,2.9169,8.8402,436.9048,291.0843,0.743,58.4589,3.1,9.037,2.8106,0.0,2.806,50.625,66.4474,10.6601,6.5939,8.6673,15.9451,7.1851,3.5147,42.1366,178.6832,29.2593,18.8937,62.7718,0.0,330.1939,587.377,217.5875,54.5855,1.739,7.680046608082811,5.0921,717.6955,0.0,450.0,5.371,0.0,5.6124,3.4554,9.9056,3.5592,16.952,406.414,80.594,26.21,12.4104,78.3896,6.4491,1.948,11.5017,3.57,1.3113,25.0667,535.9227,8.65,3.1242,1.614,7.508,176.0329
2008-08-18 0:02,1,2916.02,2467.49,2185.9333,1659.6962,98.6822,202.5579,11.2227,423.8263,10.1733,192.3847,65.6778,84.9715,8.6013,50.3243,49.6757,118.2548,4.019,354.0864,137.4073,730.1885,134.8818,626.3755,47.8022,2828.0,9.2082,352.4627,106.6155,30.7918,36.9278,693.2606,147.7482,606.8264,149.4326688429067,1836.6503,8747.37,105.4618435583982,226.8840573049073,59.9297,1011.6333,36.6674,94.0,130.3,140.3,60.3,220.325,6.5,12.14,1.3051,5.7992,7537.0,405.0,1.6,19.66,14.07,33.646,8.25,21.54,30.086,8.88,51.7,4.5065,88.7012,2.5557,12.64,2.7454,25.5771,45.927,47.544,69.936,1.9511,2.3422,3.4889,3604.8504,211.7961,7.1479,3.7511,10.221,2.4198,6.7114,9.2475,18.0422,29.847,4.5224,4.1605,4.4684,5.6859,13.275,26.6905,6.5868,2.2816,4.5415,0.0,781.21,3.4227,52.5719,2.8644,12.8291,4.6802,108.072,2.4361,68.7273,67.4097,17.6091,8.1758,10.2396,19.6791,6.1165,3.4388,62.9386,119.545,37.2077,16.1603,56.8055,395.0501,69.9784,140.9445,440.0,61.4748,2.0937,7.277575423443546,4.8295,0.0,0.0,0.0,0.9859,0.0,4.2644,5.3604,8.7664,3.3361,7.4873,404.61,73.212,20.17,9.7927,53.88,4.985,1.4478,15.0943,9.2,3.8707,23.3564,535.7882,7.65,2.4762,1.4278,11.9444,176.0329
2008-08-18 1:23,1,2963.75,2593.63,2204.9223,1787.6757,100.4322,199.3709,4.5468,406.6076,10.3906,188.9803,69.4333,86.4478,8.8287,50.254,49.746,117.974,3.708,354.7673,139.4555,735.2533,135.4845,629.7073,173.8408,2831.0,8.5273,353.3482,107.9827,31.4727,39.0387,696.2145,146.0127,607.3436,140.4813,1795.2952,9262.3499,103.9675678620891,226.99832395819965,59.0384,1012.0556,36.907,80.0,106.1,71.7,52.0,200.118,5.34,11.553,0.4207,6.2186,10834.0,2375.0,2.2,20.74,8.7,31.177,10.27,17.1,68.46,6.43,24.734,4.1303,254.5427,2.6639,12.62,2.0618,22.1285,34.3707,21.6594,79.9348,1.4999,2.0379,2.9075,5284.7124,1016.2219,5.9026,2.3868,9.3697,2.9828,5.4365,18.6141,7.2417,83.226,4.3076,3.6438,3.5799,2.7645,11.1943,36.5967,5.317,3.5371,5.1176,0.0,403.7383,2.5486,56.611,2.8413,4.0488,4.2664,135.1928,3.1685,36.1809,67.8917,11.3735,5.8432,6.2385,10.0836,7.5802,2.7155,39.3809,87.2397,34.2659,14.0681,47.1129,0.0,0.0,312.4033,462.5287,55.4379,2.4245,8.946650742483975,14.1783,0.0,0.0,0.0,0.9324,0.0,4.5122,3.7656,7.0875,3.3789,5.5865,405.006,78.376,13.46,6.2668,82.0384,3.3234,1.1738,9.4814,6.08,2.4103,36.4847,532.2127,10.53,3.8958,1.9785,10.7299,176.0329
2008-08-18 4:01,1,3107.79,2470.81,2280.8222,1125.7334,101.9111,203.213,9.1952,423.2751,9.6259,193.5871,67.9,85.4451,8.5788,50.2484,49.7516,118.3794,3.473,351.4318,131.6564,722.4329,141.7745,624.8627,131.3034,2833.0,17.1745,350.3473,108.8309,22.8255,31.0321,691.4008,147.8209,606.9991,138.8954,1834.4234,8901.2899,100.7515221178038,229.6532570605793,59.6177,1012.0556,36.907,101.0,196.4,184.1,49.3,329.133,4.97,9.244,0.2996,4.2963,6702.0,32.0,3.1,15.75,8.16,31.687,5.8,18.11,102.905,4.44,95.2,2.9458,176.028,4.7025,12.62,2.0618,30.9273,64.2129,60.2447,90.314,1.5597,1.755,2.7787,2895.3525,16.8721,5.081,2.1695,9.5984,1.7789,5.2496,33.3704,27.4138,53.2993,4.3076,4.5478,6.3196,7.451,29.2372,18.76,4.8768,2.2107,7.5134,312.3558,600.722,2.7856,57.2039,2.1839,3.1123,4.1827,2.0929,4.5655,20.0743,30.3046,1.5752,3.8132,6.198,10.5717,4.091,2.8982,78.3719,142.5244,15.1522,19.1863,136.5481,0.0,415.3061,534.1701,667.7578,43.3199,1.7816,4.937377074266635,9.5958,0.0,773.0887,675.5556,0.7935,0.0,7.8877,5.671,9.6601,3.3789,5.5865,406.512,74.288,14.47,6.5538,158.6574,3.5596,0.848,61.233,4.38,1.6826,15.567,533.1445,8.16,2.8813,1.5305,10.4454,176.0329
2008-08-18 17:13,1,3075.78,2575.68,2243.7778,1502.9221,102.0978,199.9113,6.4443,412.7534,9.6205,190.2908,68.1556,83.9167,9.4043,50.4181,49.5819,118.1592,4.021,362.8009,138.4545,741.5104,138.3609,639.6164,45.6938,2909.0,16.0155,360.6964,114.47,23.9845,30.1316,711.3787,151.0545,626.2209,160.491,1802.8347,8606.88,98.43488888057144,234.11934956433672,55.3123,1004.96,38.6254,306.0,199.5,199.0,74.2,351.526,5.02,16.1,1.0919,5.1788,1938.0,322.0,2.7,21.03,11.36,19.017,8.47,10.72,21.404,6.91,142.078,1.7996,53.2061,5.2912,17.44,4.96,52.1512,78.2368,64.2409,122.159,1.6857,1.9808,4.5888,826.6415,144.7374,6.3346,3.2571,5.3233,2.9203,4.1288,7.3599,41.9574,16.8205,5.1735,13.5007,6.4862,7.7261,23.3895,25.8517,4.9169,2.6786,7.4431,762.8283,526.0274,1.962,46.1185,3.9006,11.35,3.7721,22.2722,3.9615,33.6898,35.493,2.7606,9.4785,8.2049,21.106,6.1217,1.676,46.8422,131.8353,24.9371,48.6252,137.0385,0.0,251.6854,315.5349,423.1447,26.8333,1.5664,6.099382072776235,2.9512,0.0,743.7642,693.3333,6.7061,1000.0,9.566,4.2766,6.6353,3.1758,12.8413,404.594,80.396,13.83,6.3704,73.3922,3.4182,2.2389,9.4814,6.928497122106478,2.4123870100759426,23.14170802445732,531.3791,8.02,2.5928,1.5093,14.7868,51.9067
2008-08-18 19:54,1,3054.18,2408.46,2178.7333,1039.3641,101.4922,199.216,8.131,417.8892,9.6715,189.5445,66.6889,85.1817,8.6211,50.2667,49.7334,118.4106,2.514,360.7118,151.83,757.5096,134.2118,646.7536,59.5951,2909.0,9.8782,361.49,121.7082,30.1218,37.9277,719.5819,147.5655,630.7636,163.6198,1847.4067,9038.9,100.38686149128714,234.44930349103336,58.6532,1004.96,38.6254,87.0,225.5,174.8,47.0999,224.705,5.78,8.643,0.962,5.0849,1732.0,193.0,2.1,17.64,13.72,18.921,6.54,11.88,21.195,9.83,41.563,5.4749,122.635,3.507,17.44,4.96,25.239,67.3929,57.8948,88.202,1.9727,1.8824,3.2054,834.3015,86.8293,5.2386,3.9743,5.3055,2.27,3.3479,5.8108,12.943,38.1266,5.1735,3.8991,7.3833,7.2577,21.6195,13.0099,5.695,3.0361,7.1037,834.1498,0.0,0.7042,45.3204,2.0683,9.9464,2.8106,47.6543,3.149,32.5301,62.878,19.222,5.9412,9.0364,14.329,4.8729,1.8369,35.565,140.4007,27.4153,17.4445,52.6963,278.3034,299.2443,364.3517,359.8647,80.9425,2.6214,6.587407979046393,6.6382,0.0,310.0346,278.7879,1.6886,0.0,5.9792,4.8923,7.437,3.1758,12.8413,406.846,77.804,15.2,6.4626,82.1987,3.7361,1.6066,61.233,5.52,2.0045,31.0204,531.8655,9.79,3.3984,1.8407,18.3443,104.4612
2008-08-19 3:59,1,3008.84,2522.9,2177.3222,1089.3655,101.1478,201.6866,6.8,408.6435,9.8653,191.8214,67.1444,83.8879,9.1757,50.4244,49.5756,118.2554,3.967,351.2491,126.1482,714.0061,144.77,622.1673,219.5427,2828.0,24.14,349.5,110.2882,15.86,22.8392,691.1669,150.0427,609.8309,144.428,1810.6216,8597.71,101.8838675949861,232.0117548552134,58.6369,1003.6322,39.0817,88.0,75.3,134.6,46.3999,264.955,4.37,19.731,1.1118,7.8717,6182.0,667.0,3.0,17.46,6.91,29.41,5.31,16.43,43.897,4.13,74.611,2.8315,104.3135,3.7027,12.316,5.515,23.7868,25.7299,46.4736,98.8182,1.6927,2.9654,5.7826,2910.4347,336.4584,5.2159,2.0022,8.8703,1.8127,4.701,12.3084,29.0145,32.1597,4.5598,3.932,2.5026,5.3351,24.322,14.8011,4.3204,3.2067,6.7216,325.3623,0.0,3.1339,29.6765,4.8284,11.2693,3.7721,168.9677,4.468,81.0811,63.6364,17.9737,2.5845,5.4777,8.6291,3.6679,2.6408,19.9947,129.3732,15.9242,18.1271,85.6521,0.0,284.2377,455.4865,489.8522,35.8741,3.4455,6.989664323400518,5.7612,0.0,0.0,0.0,9.8222,776.2169,6.3146,2.6321,8.7293,2.974,14.1115,404.7837631062396,76.07088524910291,18.60219414420578,5.484238601938522,67.35764696644338,3.773090127554404,2.282299068509353,40.3321,10.305964185631126,3.6126880021274737,21.681420816365264,531.2245,7.07,2.5411,1.3309,14.2779,139.833
2008-08-19 5:56,1,2983.31,2672.94,2244.1111,1676.7316,100.8067,202.0064,7.5912,410.4986,9.8987,192.1077,63.6111,85.5455,9.2655,50.3358,49.6642,117.4194,3.923,351.6518,152.6527,752.5447,138.0845,642.3891,194.2846,2816.0,1.3718,355.2118,114.0245,38.6282,45.875,706.6697,151.6355,620.8718,154.5807,1789.3866,8242.0499,100.66970009359645,230.4702535999859,57.9408,1003.6322,39.0817,118.0,191.8,143.3,54.3,301.194,6.33,15.579,1.2337,8.4587,1932.0,104.0,2.5,17.14,10.32,34.765,4.76,21.48,111.677,6.67,79.248,2.2283,171.531,2.356,12.316,5.515,31.2321,58.7385,50.925,95.2164,1.8732,3.1319,4.7911,1018.122,48.8876,5.3321,2.9011,10.4152,1.4433,6.8632,36.0558,22.0969,52.2676,4.5598,5.3852,6.4291,5.3611,17.9632,32.3291,6.2793,5.1493,6.7334,663.2319,0.0,3.0917,60.9655,3.7951,12.4628,4.8082,6.4636,3.9301,25.0996,51.263,1.9563,3.4257,6.7604,9.6202,3.4472,3.3438,57.4811,85.7451,16.6801,10.1597,61.6811,232.3714,500.6993,316.7764,0.0,28.9483,2.7982,6.985265824733826,9.586,449.1228,683.4008,472.1311,3.0002,0.0,4.0663,5.7538,7.2306,2.974,14.1115,399.732,81.21,15.08,6.4433,58.6817,3.7725,2.7583,22.6253,-5.574558487278139,-2.06405108072655,22.818767215969885,533.7727,6.98,2.2646,1.3077,9.1778,81.3456
2008-08-19 7:58,1,2997.92,2509.24,2201.5777,976.4791,99.9956,202.001,8.0224,415.5934,9.8806,192.1203,68.3222,84.3232,8.5218,50.3583,49.6417,118.102,3.645,348.7564,136.4509,724.5407,140.5009,625.7082,180.2234,2859.0,22.4382,348.2364,118.8891,17.5618,20.3988,704.1419,151.0945,618.22,146.8449,1863.0963,8538.6601,100.71170823643166,228.107405956758,59.4586,1003.6322,39.0817,89.0,59.8,85.9,53.8999,292.371,6.49,16.354,1.1013,8.4015,2129.0,1438.0,2.0,20.57,6.97,31.945,8.17,18.15,54.715,3.84,69.935,6.4655,106.7943,2.0267,12.316,5.515,26.8857,18.2014,29.6831,109.6739,2.4246,3.0973,4.7072,991.9755,651.4667,6.1843,1.9272,9.2578,2.2267,5.5285,14.8748,23.0252,36.45,4.5598,4.1794,1.9947,3.4233,29.9413,8.4061,6.4903,3.7439,5.5587,0.0,0.0,3.0222,71.2259,3.9351,11.1459,3.9409,152.2096,2.9273,43.0622,39.9366,11.1461,5.1044,5.1081,7.9439,5.8149,2.9007,30.3595,175.9613,41.3896,6.1709,31.5478,288.1426,902.8571,0.0,605.7416,97.5977,3.2324,7.049246770978321,5.7321,0.0,0.0,736.8421,3.8088,0.0,3.4086,4.9449,7.9198,2.974,14.1115,400.728,74.436,17.08,8.3167,71.1457,4.2622,1.021,32.8864,18.170378257195807,6.59420637129227,23.1152771199083,535.83,5.32,1.9197,0.9929,9.2356,81.3456
2008-08-20 2:27,1,2936.59,2526.22,2196.6889,1593.122,99.1133,198.9536,13.605,424.5817,9.9765,188.977,66.9778,85.564,9.7484,50.0781,49.9219,118.244,2.746,365.1273,140.5345,745.0674,137.28,642.9418,58.6684,2914.0,19.1027,365.3982,119.6373,20.8973,26.8797,718.1876,145.0818,630.1173,163.9634,1792.3103,8910.18,99.63003396903076,232.7010267795769,58.666,1002.1998,39.4169,88.0,107.3,74.2,60.3999,177.502,6.13,5.888,0.8938,5.835,2193.0,462.0,2.9,12.16,13.97,16.904,5.51,12.72,14.076,10.95,100.881,2.026,88.9163,2.6972,12.156,2.5145,23.7868,34.3988,27.3247,68.4365,2.3748,2.3161,1.9561,926.8288,204.1917,4.2466,4.1943,4.8072,2.1985,3.3716,4.6022,26.4024,27.3361,3.7634,3.932,3.6539,2.9372,11.1418,28.2114,6.1848,2.3649,6.7163,980.1189,378.1818,2.9138,113.767,1.3868,8.9591,4.8082,124.2771,4.3298,49.0099,72.8065,10.1799,5.2162,9.9406,10.8628,4.0137,1.9784,23.9925,109.5557,48.8546,9.6257,103.032,0.0,380.3279,238.9833,339.153,26.3378,3.4455,7.474695680378306,4.961,765.2174,0.0,758.9744,1.6792,0.0,4.5976,4.1444,8.4247,3.4265,6.3792,404.5707212655761,76.3655683033166,18.58113066155804,7.206782624714506,67.10009833967345,4.98877718957948,2.5011538610032544,21.2957,2.8009776784583096,0.3875507543632217,22.993319765021653,317.1964,286.82,91.9336,90.4235,22.304,56.0858
2008-08-20 3:12,1,2975.92,2286.25,2238.5444,1659.1424,99.31,200.2615,9.1894,410.4279,10.2695,189.992,66.4556,85.1817,8.6211,50.2667,49.7334,118.4106,2.514,361.3055,138.9327,742.8003,137.7636,638.0018,40.2614,2909.0,13.6809,363.6564,112.6136,26.3191,33.0758,709.7245,143.7136,619.9836,152.9454,1759.3842,8929.55,103.22213038563042,235.2403662713138,54.8636,1002.1998,39.4169,92.0,93.8,174.4,80.2002,284.437,2.76,12.476,0.9088,8.8409,4191.0,411.0,2.2,20.88,11.01,19.071,12.24,7.57,14.732,8.14,56.851,4.7795,153.9373,2.2659,12.156,2.5145,22.8062,35.3058,58.5259,88.9672,0.9053,3.1567,4.0025,1907.2756,172.6673,7.4121,3.6366,5.1674,3.6406,2.7494,4.9548,20.7674,48.4665,3.7634,4.1633,3.152,7.6282,17.1436,27.7575,2.7792,2.4091,7.3035,290.762,900.7535,1.1041,47.6856,3.0398,8.8494,2.0884,219.7861,3.3105,72.0,59.8465,22.449,7.6521,7.9247,19.5892,8.8848,1.1865,36.5909,102.8961,27.8029,15.2723,63.7907,685.064,0.0,539.0458,422.199,72.6583,2.7397,8.330465851230642,8.7495,0.0,0.0,0.0,2.4463,0.0,4.1301,7.0446,9.3551,3.4265,6.3792,400.256,72.67,14.06,5.7936,50.9056,3.5128,1.3073,15.2751,2.5053652851546104,1.369155412201536,21.88901018702572,531.2809,10.32,3.578,1.9425,21.4982,66.2997
