Time,Pass/Fail,F0,F1,F2,F3,F4,F6,F12,F14,F15,F18,F21,F22,F23,F24,F27,F28,F32,F33,F34,F35,F36,F39,F40,F41,F43,F45,F46,F48,F50,F51,F55,F59,F60,F62,F63,F64,F65,F66,F68,F70,F71,F88,F90,F115,F117,F129,F133,F134,F135,F136,F137,F138,F139,F140,F142,F150,F151,F155,F159,F160,F161,F162,F166,F180,F182,F183,F185,F187,F188,F200,F201,F208,F209,F218,F223,F225,F250,F252,F268,F269,F270,F271,F272,F273,F274,F275,F277,F286,F294,F295,F296,F297,F316,F318,F319,F321,F323,F324,F337,F344,F361,F363,F388,F390,F406,F408,F409,F410,F412,F413,F415,F416,F417,F418,F419,F423,F424,F428,F429,F432,F433,F434,F435,F436,F437,F438,F439,F440,F453,F454,F456,F459,F460,F467,F468,F470,F471,F472,F473,F474,F476,F478,F480,F482,F483,F484,F485,F486,F487,F488,F489,F490,F491,F494,F495,F496,F497,F499,F500,F510,F511,F520,F521,F522,F523,F524,F525,F527,F539,F541,F545,F561,F570,F572,F574,F576,F577,F585,F589
2008-09-19 17:47,-1,3184.83,2400.4,2189.9667,1046.6212,0.8662,102.3622,196.1425,9.3415,410.2175,186.0193,-5398.5,2648.75,-3916.25,-373.75,7.2942,69.3,85.3967,8.7635,50.5973,64.0427,49.4027,117.9192,81.43,2.594,349.3891,136.2736,721.5574,138.1091,623.7718,170.2711,2845,-2.4345,346.8973,113.8391,14.9827,22.4345,29.627,691.9304,148.0527,608.7891,91.1894,1787.8948,8578.7599,730.2048,60.4792,-1.797,1014.2889,38.8694,60,184.4,122.6,55.5,471.6931,0.0513,6.56,5.747,11.589,0.27,649,271,664,2212,2.4,21.41,9.52,24.644,5.9,18.65,91.888,22.48,12.64,94.186,0,2.4357,90.6481,980.5996,113.548,3.1878,14.74,2.0038,17.3974,53.3461,37.7701,19.3932,146.4068,0.0158,2.1559,3.9398,271.1562,126.3365,314.9999,1027.1723,7.6774,2.7669,6.8312,1.8636,5.9159,32.2178,3.7688,27.2316,30.8008,377.9163,38.9354,0.833,5.4576,2.7378,5.7899,5.1075,45.0682,5.928,6.4086,3.2281,7.077,144,0,61.5215,2.8251,2.1512,2.5104,16.955,591.8395,10.1721,5.3367,3.7564,3.4632,61.8026,66.0961,10.6444,8.5893,6.9859,13.4485,2.9899,53.9657,4.801,519.1934,2.7967,6.4301,150.0396,56.3417,53.8631,11.5614,0,103.2862,788.9493,343.958,60.8241,42.2928,0,791.4634,618.0865,216.6667,31.9139,2.9313,0.1705,5.0701,14.3499,11.4306,500.6135,730.7692,52.6708,0,3.7001,0,15.5502,0.0885,5.2709,5.1902,5.2599,3.4346,5.1552,6.191,32.1567,526.6064,10.04,3.3601,1.9065,15.9889,2.2849,27.7601
2008-09-19 18:11,-1,2998.01,2479.77,2189.9667,1046.6212,0.8662,102.3622,203.0516,10.4533,412.0628,192.9439,-5012.75,2543.5,-3970.75,-1047.5,7.2445,67.6333,85.3967,8.7635,50.5973,64.0427,49.4027,117.9192,81.43,2.594,348.8227,133.2891,718.5383,140.8018,622.9136,177.6407,2845,-1.4027,346.6318,111.8864,15.4681,21.4027,28.4909,690.0474,148.9273,607.4455,99.6546,1855.0722,8295.28,705.8754,55.3361,-1.797,1014.2889,38.8694,100,223.8,221.4,55.5,471.6931,0.0513,6.56,5.128,11.133,0.27,410,378,2714,3311,1.8,17.28,8.27,25.756,4.97,16.13,77.228,20.77,8.79,73.136,0,2.944,70.8942,1391,158.9799,1.6098,14.74,2.0038,27.0458,70.4909,70.9617,19.3932,146.4068,0.0158,2.1559,3.6006,174.9788,176.1865,1335.0299,1546.1937,5.4441,2.5179,7.3783,1.5551,5.0585,22.7641,2.9035,18.8647,24.0877,461.7032,55.4265,0.5466,5.4576,4.5476,7.465,8.9282,45.0682,5.928,6.4086,3.2281,5.2393,196.3314,0,49.0564,2.7018,2.1512,3.3931,68.3498,316.0859,5.8689,5.6231,1.2423,2.6614,60.3093,95.1266,17.7546,7.1996,6.2046,10.9119,2.5894,43.4743,4.801,626.6364,2.5018,6.3279,134.2759,41.0695,39.2581,13.0573,0,73.3895,311.7402,0,157.7123,25.4215,0,502.3923,0,194.385,39.3528,1.2778,0.086,3.8216,21.19,16.7686,296.7742,300.6711,30.9051,0,3.1976,0,22.5224,0.7386,2.9091,2.4978,4.6484,3.4346,5.1552,6.191,41.1198,528.0491,8.68,2.9407,1.6438,19.7842,2.3185,27.7601
2008-09-19 18:33,-1,2973.56,2536.68,2189.9667,1046.6212,0.8662,102.3622,193.9771,9.4738,407.3688,183.8118,-5248.25,2575,-3921,-254.25,7.2477,69.8667,85.3967,8.7635,50.5973,64.0427,49.4027,117.9192,81.43,2.594,351.82,139.8727,731.4563,134.3309,626.0236,124.8543,2845,-4.5936,350.5755,115.2791,12.2827,24.5936,29.8709,701.5854,147.8864,613.7409,97.5551,1876.179,8272.7,692.5674,55.0011,-1.797,1014.2889,38.8694,111,213.4,208.5,55.5,471.6931,0.0513,6.56,6.331,7.856,0.27,1292,463,2134,1620,1.5,19.8,14.76,31.592,7.38,18.16,21.26,21.31,3.91,62.197,0,2.6917,100.511,649.4004,69.3732,1.6022,14.74,2.0038,28.2849,67.0025,72.2468,19.3932,146.4068,0.0158,2.1559,2.3404,564.0705,195.211,969.9261,857.5618,6.1794,4.323,9.6453,2.0004,6.0436,6.3318,1.1606,19.6913,30.6243,203.7661,19.3901,0.5064,5.4576,5.0263,7.1766,8.2194,45.0682,5.928,6.4086,3.2281,7.9221,390.1427,0,66.8263,1.9285,2.1512,3.9225,54.4249,637.1681,8.8668,2.4558,2.6491,2.1469,22.314,58.9258,14.8649,4.3295,10.5525,12.7944,2.9008,17.0279,6.3731,85.1178,3.733,12.4827,173.4964,15.8984,22.2626,13.97,0,63.7558,428.0567,0,86.9565,28.8093,617.1705,435.2542,0,114.0575,33.2535,1.1818,0.1351,5.3572,60.666,7.8499,217.1745,652.3077,45.1193,500,1.9749,0,10.0168,0.7453,2.913,3.4308,4.3137,3.4346,5.1552,6.191,41.1198,533.2855,6.32,2.0635,1.1851,13.1553,1.8531,27.7601
2008-09-19 19:18,-1,3221.21,2391.2,2189.9667,1046.6212,0.8662,102.3622,203.1667,9.0615,405.7719,193.0517,-5658.25,2626.75,-3170,-186.75,7.4168,67.8111,85.3967,8.7635,50.5973,64.0427,49.4027,117.9192,81.43,2.594,349.05,131.8745,716.7507,140.4109,621.3355,165.2038,2845,-0.3309,346.3145,111.5436,14.2691,20.3309,27.3211,689.4296,149.2082,607.0664,108.5638,1879.8625,7936.6601,714.6349,61.2828,-1.797,1014.2889,38.8694,60,96.4,118.1,55.5,471.6931,0.0513,6.56,5.251,9.954,0.27,778,237,1469,1809,1.2,19.89,9.5,25.928,7.77,17.16,74.738,17.71,10.02,65.824,0,1.9129,136.7562,664.3003,62.0256,4.2339,14.74,2.0038,17.3974,28.085,35.7175,19.3932,146.4068,0.0158,2.1559,2.9889,330.3376,110.2251,843.5467,742.9699,5.7652,2.9771,7.1902,2.0951,5.0738,25.0497,2.7574,22.0283,40.8596,190.7772,17.7643,1.229,5.4576,2.7378,2.9927,4.9389,45.0682,5.928,6.4086,3.2281,5.4418,0,0,57.9488,2.4531,2.1512,2.4583,46.3407,968.6747,13.1777,5.9583,4.5303,1.7696,48.2143,54.6358,13.6605,6.5247,7.2038,9.2554,2.7618,45.2399,4.801,0,1.1119,4.6081,124.114,49.2846,47.6335,14.6788,0,60.6316,0,320.2952,72.4149,41.3223,0,291.8164,689.9152,80.3908,23.178,2.2136,0.2146,7.2748,26.8958,8.37,465.625,0,42.4178,0,1.8947,0,8.6793,0.1886,6.9087,4.6312,4.7632,3.4346,5.1552,6.191,41.1198,533.2855,6.32,2.0635,1.1851,13.1553,2.486,27.7601
2008-09-19 19:29,-1,3000.38,2593.09,2191.1333,2197.657,1.1569,89.7222,193.561,8.7044,404.9775,184.1189,-5604.5,2793.5,-5062.5,370,7.2978,66.0111,84.4061,8.6772,50.4095,64.2376,49.5905,118.542,79.86,2.936,353.3673,124.8191,717.0695,145.3973,623.5836,197.0388,2839,2.6718,351.0264,107.4909,14.0936,17.3282,23.9846,693.0849,150.9727,609.49,121.0255,1803.6992,8278.6099,729.4918,59.3171,-1.797,1014.2889,38.8694,101,86.3,62.6,64.7,387.6471,0.5405,3.91,5.962,8.393,0.4,403,492,4593,1150,2.6,18.65,4.57,26.257,4.67,19.87,44.311,19.89,3.34,79.496,0,6.211,111.1445,797,103.0936,4.7377,14.74,2.0038,29.679,26.2064,19.0938,20.4826,133.4117,0.1785,1.3399,2.9267,178.8081,224.5952,2222.7236,532.1159,5.764,1.5124,8.3691,1.305,5.8887,14.1016,0.9704,21.5025,33.9439,241.3015,32.5813,1.3186,5.4576,4.6378,2.8763,2.4141,17.6391,46.7235,4.3579,4.8743,15.3823,426.4796,986.4078,68.4944,2.0725,3.2079,5.0046,90.7259,310.8108,13.6712,2.2166,0.7674,3.9387,39.2857,43.4112,10.7465,2.5823,3.6613,10.2859,3.1864,22.4885,22.0197,125.0085,2.5047,5.7679,141.1279,19.275,33.121,13.0975,0,65.6854,0,846.4646,73.162,49.7512,852.7919,284.2377,265.1429,0,86.8663,1.1959,0.0731,6.162,11.3336,9.6272,239.6927,137.0302,36.534,0,2.12,0,14.1323,0.12,7.987,5.4405,4.2303,3.4346,5.1552,9.9255,45.2871,535.1345,5.73,2.0931,1.0708,15.2286,2.9498,27.7601
2008-09-19 20:05,-1,2964.63,2494.75,2199.3599,1734.868295,4.396354067,98.37502907,201.8533,9.2058,404.0754,191.9941,-5494.75,2694.5,-3656.5,2035.75,7.317,73.9333,86.1155,8.5801,50.294,64.0748,49.7061,119.2266,79.31,3.331,353.1473,128.1473,722.0483,144.7127,626.0073,223.5914,2858,4.9845,351.4382,113.1318,13.7063,16.733,19.2998,702.7485,149.1236,613.6936,121.9387,1904.1041,8770.29,760.078,58.1265,-3.496,1013.7167,43.9219,122,229.5,109.1,55.11521256,426.4021579,27.87044552,6.606406612,9.158,6.765,0.66,470,375,1401,25746,2.2,17.71,18.95,32.47,5.43,21.11,53.633,20.11,3.66,28.641,0,3.7384,97.2461,740,89.4229,1.6795,14.15,2.8994,30.1757,66.5143,44.7405,18.82435714,140.2998031,9.300284601,2.033324529,2.1275,192.377,168.4567,596.4084,11791.3984,5.7709,5.5582,9.6255,1.6319,6.4478,14.5548,1.2995,9.2303,30.0595,214.5806,25.1235,0.5107,5.0797,5.5014,7.7413,4.3732,26.02172545,32.70263414,6.665627109,3.252684031,8.5553,0,697.6546,99.4806,1.6742,5.4411,8.781,38.3153,0,8.1521,5.6401,3.198,2.9757,26.7327,54.8409,7.6013,4.3067,14.7877,11.0697,3.3722,23.9871,6.5179,415.2836,5.9019,34.5703,146.7209,21.8729,120.6696,19.9339,0,23.488,0,893.7063,109.3777,88.8889,0,0,80.5397,315.3584,55.9982,1.4369,0.1525,5.1072,16.6665,8.4376,823.6686,0,49.6063,597.7011,0.9363,0,11.765,0.0599,2.8894,6.2556,4.2739,3.2931,6.6013,8.18,14.896,536.4418,6.66,2.3039,1.2415,14.985,2.5549,27.7601
2008-09-19 20:07,-1,2990.58,2506.56,2194.3778,1265.1715,0.7588,100.1833,198.7128,8.3273,398.6959,188.4873,-5549.25,2627,-2090.75,-7980.25,7.2617,73.2333,86.238,8.287,50.7216,64.1468,49.2784,116.1914,80.14,3.088,353.3309,139.76,734.1837,138.27,631.3609,208.2585,2851,-3.4445,353.2018,116.3155,15.4964,23.4445,31.3396,702.8441,146.3473,615.8645,97.6024,1821.2154,8673.3899,755.9234,55.2776,-3.496,1013.7167,43.9219,138,88.1,95.6,64.8999,370.8201,0.0891,2.82,7.64,11.742,0.32,541,219,8212,8302,2,20.77,12.93,30.803,6.41,21.11,89.479,23.21,8.64,54.109,0,3.8295,155.1107,492,71.4606,1.5975,14.15,2.8994,33.4127,26.0745,32.5262,21.6104,131.3624,0.0268,0.9253,3.1352,252.9063,90.712,3631.1654,3602.9856,5.9415,4.2538,9.5394,2.193,6.7901,28.9669,2.2865,18.8471,53.2417,152.8026,22.5761,0.5219,5.0797,6.2198,2.9459,3.814,29.3099,11.7359,2.8148,4.1542,5.3515,403.2643,0,91.7467,2.9451,2.5461,3.2334,392.7777,104.0318,8.8065,2.9474,0.7436,2.731,75,77.4793,20.7664,4.706,9.2516,12.8679,3.3436,42.9653,6.5575,250.8314,12.2301,16.567,149.7771,36.8529,25.2045,19.0523,0,55.4382,367.3532,511.9266,85.2665,18.3182,773.1544,804.3668,315.3138,92.9062,56.2365,2.3668,0.237,8.5169,25.0733,5.6725,0,0,39.005,0,1.2275,0,9.4534,0.5506,2.89,2.8097,4.2067,3.2931,6.6013,7.0942,70.6158,529.5955,8.0099,2.6198,1.5125,8.6853,2.4823,76.0035
2008-09-19 20:10,-1,3007,2572.62,2213.2111,2070.7147,1.9705,87.7411,202.6985,10.7994,409.8516,192.6947,-5370.75,2483.25,-3842,-1404,7.4263,72.4778,83.5182,8.6149,50.3917,64.2488,49.6083,118.0712,79.02,3.014,354.0136,123.8318,716.0921,143.15,620.9955,183.3521,2839,2.2855,352.6927,106.1173,10.85,17.7145,24.0788,692.0133,151.3355,610.1455,141.0458,1884.5764,8582.63,730.8786,58.4451,-3.496,1013.7167,43.9219,123,93.5,78.5,45.6001,555.2009,0.4698,3.96,11.547,6.903,0.31,854,479,5222,30363,4.9,18.97,4.6,25.728,4.85,17.38,38.351,19.43,2.91,59.007,0,3.7727,191.511,836.2002,111.5106,3.8327,14.15,2.8994,29.4149,29.1978,22.2595,16.653,174.6886,0.1581,1.4221,2.7673,370.2066,207.6574,2196.7883,15990.0547,5.5605,1.5594,8.2177,1.5855,5.2203,12.8552,0.9605,16.9574,58.1857,288.0214,35.4885,1.0547,5.0797,5.7294,3.1094,3.0514,26.812,23.8412,4.5133,2.2718,6.6387,866,0,106.923,1.6843,2.4651,3.2601,135.9188,0,7.4858,11.2746,4.9285,6.7607,108.9474,103.5666,18.2244,2.6166,3.7147,7.8607,2.7987,20.9166,22.0197,127.327,1.7681,4.3443,179.0777,16.4272,22.8708,7.7189,0,41.8353,0,303.0303,216.338,79.4754,481.5789,854.0323,147.8768,407.4844,49.0965,1.1846,0.3123,10.162,24.3064,9.7429,482.4742,0,45.9364,0,2.6053,0,15.2571,0.5415,6.5578,5.6967,4.269,3.2931,6.6013,5.9734,45.2871,530.5682,10.87,3.7567,2.0487,19.6759,3.4417,76.0035
2008-09-19 20:17,-1,2982.1,2572.78,2172.237577,-178.050317,6.611335258,101.188739,201.5211,7.7663,414.7184,192.0732,-5573.75,2686.5,-5632.25,5186,7.2145,72.3556,85.7059,8.2395,50.344,64.1495,49.656,120.0346,80.93,3.527,356.0982,125.1636,716.2893,163.2509,644.5127,78.7365,2860,22.4673,358.0218,127.6309,16.5763,21.38,64.414,716.4793,142.2836,627.9364,131.3736,1803.9785,9669.52,841.6825,57.5926,-3.496,1013.7167,43.9219,122,106.8,73.6,81.84040523,70.33756911,29.77959277,7.771333133,4.435,8.426,0.17,689,436,8230,13661,2.4,15.53,34.84,72.947,267.91,307.93,105.437,17.67,0,57.172,0,3.751,108.1516,1693.7002,155.195,2.1368,14.15,2.8994,31.184,37.8878,22.725,25.41770039,38.16996987,9.91518527,2.729237832,2.4018,304.3423,202.1625,3917.3238,5681.6114,4.9316,10.0153,20.0455,79.1515,89.1917,30.9721,0,21.3359,35.6511,578.9303,54.1055,0.67,5.0797,5.5674,3.5814,2.8607,37.76691254,12.19992646,6.437945492,4.615849051,7.0316,188.6133,0,57.1059,2.0317,1.3635,2.6625,146.1228,263.4207,23.9056,8.2265,2.7306,3.317,93.75,145.6835,14.5538,34.4902,27.8356,232.1258,47.7772,133.9113,3.7624,122.4003,7.1329,6.4326,106.5977,0,0,12.1469,0,43.5186,514.2346,117.7045,910.4294,41.8499,0,906.1856,325,697.6744,50.4173,2.7301,0.1912,5.9952,30.144,17.5159,0,0,36.3151,0,2.5728,0,18.4387,0.093,3.7102,4.0793,9.1528,3.2931,6.6013,8.0207,12.0588,532.9891,7.5,2.6046,1.4072,13.6214,4.2524,76.0035
2008-09-19 21:08,-1,3013.66,2526.44,2185.2111,1141.6306,0.8447,100.5978,196.6199,8.6805,408.5064,187.1186,-5599.25,2676.75,-4101.3333,-2459.6667,7.2515,75.0444,84.3084,8.3591,50.3996,64.5242,49.6004,117.9356,79.94,3.054,352.18,141.5936,738.4106,145.2355,639.0091,232.8599,2863,-4.6227,352.4664,116.9709,13.1682,24.6227,33.171,705.2396,156.4036,625.8409,139.5729,1778.9854,9196.9899,771.5681,58.3383,-1.135,1007.7856,35.8325,105,85.8,100.7,54.6001,465.702,0.0968,3.95,3.533,12.835,0.4,530,487,899,2660,2.6,18.32,14.44,34.18,7.15,15.25,56.262,20.39,3.93,50.636,0,2.111,153.5713,1094.9004,89.9854,1.4629,22.37,3.9854,29.2712,27.3452,33.6853,19.8754,154.5909,0.0309,1.3669,3.8668,256.8247,203.7766,516.4594,1520.403,5.3685,4.5564,10.363,2.6601,4.8811,19.5827,1.339,17.834,56.4421,309.6727,28.7846,0.4691,7.2235,4.8256,2.847,3.9858,40.7927,11.4562,3.9265,3.0394,7.7392,599.8614,700.9688,40.7006,3.1419,3.2079,3.8161,21.9197,108.1447,7.6198,6.0599,5.5988,3.4646,97.2973,71.6561,13.1483,4.0455,10.1982,7.8177,2.3865,24.1613,6.8651,85.0147,3.8321,9.2074,154.8427,15.9609,15.6734,14.5424,0,36.2792,816.3014,0,648.1752,92.8204,0,360.7362,300.7576,489.5397,24.4239,1.4755,0.9754,8.6325,24.7226,11.905,270.2703,213.7681,36.6972,0,3.2746,1000,11.6627,0.0981,2.5076,5.7252,8.5904,1.6486,11.1223,11.5495,45.2871,533.9718,9.28,3.1494,1.7379,17.0523,1.5152,31.0176
2008-09-19 21:13,-1,3084.82,2387.42,2171.5,1028.444,0.7899,101.5122,197.5712,9.9421,409.1935,187.4738,-5515,2680,-4144.5,-245.75,7.309,73.1333,85.4438,8.4278,50.286,64.332,49.714,117.8352,80.18,2.97,352.5745,136.0709,728.1852,134.4782,623.1236,53.0322,2837,-2.1518,351.5282,113.9191,10.1147,22.1518,28.6132,699.572,150.0491,615.4964,120.2485,1866.9647,9127.52,785.1909,58.5202,-3.496,1013.7167,43.9219,120,192.8,181.7,59.5,390.657,0.0802,9.22,7.524,3.285,0.18,863,550,1574,11386,2.7,21.92,6.27,27.773,7.38,20.31,26.882,17.15,7.07,123.413,0,4.8947,108.7435,389.2002,39.4409,2.504,14.15,2.8994,30.5982,59.2399,65.7329,18.8462,150.1585,0.0241,3.0041,1.146,375.5929,254.9915,697.4953,4843.6355,6.7794,2.1038,8.52,2.2198,7.2832,7.5044,2.4301,33.822,38.6548,138.2054,14.2996,0.6778,5.0797,5.5371,6.25,7.6107,37.9852,10.1536,9.0827,2.5336,4.308,0,462.4546,75.6782,0.8028,1.4425,3.2258,37.978,0,9.3443,5.7986,3.4478,3.6919,86.631,135.2049,12.3878,6.9384,4.6079,16.6101,3.2594,50.69,5.2823,328.5594,2.6491,6.8119,169.555,31.9161,33.1002,7.2468,0,102.6316,242.0136,414.5631,251.1278,24.4789,263.8343,0,369.6498,155.1263,74.6623,2.4873,0.0354,5.8246,24.8898,4.264,389.9833,0,41.2289,0,2.3307,0,5.0231,0.0561,4.2789,7.9826,5.662,3.2931,6.6013,7.8595,44.3845,532.0973,9.6,3.3367,1.8042,23.1735,2.5865,31.0176
2008-09-19 21:14,-1,2955.87,2541.89,2200.705641,1474.103602,4.415915322,99.38434366,202.8336,8.6085,414.2447,193.3727,-5738.75,2759.25,-4410,-1538,7.399,72.1,83.7747,8.3436,50.394,64.3908,49.606,118.7374,12.19,4.886,357.33,129.4573,728.2089,143.45,630.2373,125.7472,2863,6.25,358.3582,115.7073,5.7587,13.75,14.1161,714.0928,154.3855,628.4509,209.5703,1846.1424,8674.8,747.3382,59.4241,-3.496,1013.7167,43.9219,122,57.2,53.4,58.30670531,480.7205524,27.86215031,6.701315561,3.554,11.561,0.32,485,568,3129,3581,3.2,15.31,4.41,27.276,5.62,14.6,18.713,11.48,4.62,49.621,0,3.151,108.7806,1158.7998,113.5659,4.3997,14.15,2.8994,31.7022,21.0563,18.6771,20.6676961,157.1553963,9.301222565,2.212975877,4.1177,248.5657,258.0354,1505.5026,1753.825,5.4697,1.4183,8.6503,1.7212,4.9127,5.6368,1.3247,15.9867,40.3198,422.0169,40.5878,1.2636,5.0797,5.7871,1.9351,2.1008,32.44152669,27.47402749,6.764722933,3.350405366,6.7964,344.186,0,41.2846,2.7909,2.536,2.6953,70.9524,232.8349,10.733,2.1828,2.3246,4.4383,124.8555,140.7709,15.8963,4.7944,3.4065,7.1244,2.3166,14.8815,5.551,73.92,2.1823,5.4621,199.3498,33.6,51.2112,6.0703,0,23.6775,332.6457,520,100.8632,306.755,0,0,693.014,264.0884,41.2667,1.6491,0.7057,5.8923,104.6742,13.3582,0,0,38.4236,0,0.974,0,15.1961,0.0723,7.4038,4.5603,6.8683,3.2931,6.6013,10.2176,14.896,534.08,10.37,3.4939,1.9417,14.6551,2.781,31.0176
2008-09-19 23:26,-1,3037.62,2431.93,2194.9556,2341.7833,2.3917,86.81,197.9808,7.988,417.9604,188.7847,-5580.25,2713.25,-4811.75,5098.6667,7.322,75.3889,83.4093,8.3663,50.4972,64.741,49.5029,117.9414,80.62,3.256,353.2018,134.6336,727.2724,140.4727,628.3082,227.8409,2846,0.9909,350.5446,115.6245,19.5418,19.0091,29.1406,698.1318,142.5973,608.7664,182.5893,1764.4354,8312.75,727.0449,59.2122,-3.025,1001.8289,40.2179,99,93.1,120.2,47.8999,441.3691,0.5864,3.52,4.802,14.347,0.22,426,558,4974,11627,2.8,18.99,5.43,26.498,5.11,18.51,43.556,18.41,3.23,88.066,0,2.6233,108.1309,1049.6006,88.6089,3.5954,19.071,5.0843,26.6163,30.7737,36.6237,16.4196,132.0336,0.233,1.386,4.2488,190.6609,242.7514,2233.7674,6263.0027,5.5692,1.6365,8.486,1.6051,5.3228,12.585,0.974,30.262,34.5364,328.4531,26.9067,1.0784,6.6426,4.6178,3.0649,4.9426,18.8476,24.5175,4.0548,2.5182,11.386,368.0387,401.4932,60.1152,3.4326,1.7835,2.6212,103.372,228.04,9.5072,3.2145,3.3324,3.7141,112.5,127.1186,20.2978,3.7105,4.0332,11.0109,2.946,19.1168,5.5382,325.9633,2.9397,5.2757,94.2081,16.9919,16.2555,16.0906,0,48.2318,675.9358,0,433.4328,97.6763,436.0563,0,495.8838,0,31.9598,4.186,0.5049,6.1284,15.7738,12.6264,800,0,54.1799,0,2.3352,0,12.1875,2.3111,6.072,7.4637,4.1488,3.2418,12.6419,11.1182,70.6158,530.9809,9.94,3.2617,1.872,9.3821,4.8383,31.0176
2008-09-19 23:33,-1,3097.63,2461.58,2194.9556,2341.7833,2.3917,86.81,198.269,8.0211,417.3277,188.3138,-5554.5,2551.75,-3596.25,-1195,7.3885,70.3556,93.8653,8.6611,57.8485,76.2508,42.1515,125.9348,77.33,4.329,352.0545,142.9291,737.1451,135.4991,630.4827,53.0699,2852,-3.8655,351.8173,119.0636,11.1677,23.8655,30.1925,706.9526,149.6627,620.5436,146.2218,1784.8978,8808.6001,750.0886,56.9935,-3.025,1001.8289,40.2179,113,172.3,106.3,47.8999,441.3691,0.5864,3.52,4.968,12.341,0.21,3951,270,1251,3078,2.4,14.76,15.46,34.652,5.72,21.06,12.76,16.33,15.96,122.51,0,5.7463,143.9138,728.5996,93.5102,4.7491,19.071,5.0843,28.8639,56.8567,36.8085,16.4196,132.0336,0.233,1.386,3.4419,1672.8201,113.3854,586.2294,1380.9091,4.5618,4.4501,10.2841,2.0819,6.4153,3.3986,4.4077,31.425,43.0546,205.1638,27.4322,1.3052,6.6426,5.2108,5.5623,4.3184,18.8476,24.5175,4.0548,2.5182,7.0895,254.8046,124.1031,61.9367,2.9571,1.6735,2.0281,34.7862,257.5732,10.1236,4.4395,1.9084,3.4112,32.4,56.7177,18.1295,6.9499,10.8166,12.582,3.3403,24.0438,6.3004,412.8881,9.6495,19.9221,146.225,66.8749,50.5921,15.1105,0,83.7837,622.9896,192.4362,85.8905,92.9967,203.3548,314.5188,308.4938,795.5307,76.6275,1.0362,0.2307,8.0629,30.1734,8.2715,0,123.0098,20.4629,241.8605,3.2355,0,12.4666,0.4931,8.3327,7.1095,5.6133,3.2418,12.6419,7.115,70.6158,532.8227,11.76,4.0477,2.2071,10.5023,98.6628,39.5108
2008-09-20 0:18,-1,3084.23,2433.67,2194.9556,2341.7833,2.3917,86.81,202.7612,8.8695,419.9316,192.9673,-5692.5,2647.75,-4617.25,2692.75,7.325,67.7556,86.4883,8.6544,52.9114,94.2641,47.0886,118.464,80.67,2.584,352.6318,133.4273,723.6476,137.4182,623.4773,50.4315,2846,-0.75,351.59,112.6773,13.5037,20.75,24.5799,699.0677,145.7064,609.9736,49.6122,1880.2885,8854.61,773.5931,57.2349,-3.025,1001.8289,40.2179,128,177.2,97,47.8999,441.3691,0.5864,3.52,6.833,9.604,0.21,737,570,2620,25350,1.7,18.23,7.85,27.655,12.63,19.66,21.957,20.4,5.69,22.662,0,5.5136,94.255,410.8994,42.8577,4.886,19.071,5.0843,34.4524,61.9379,38.224,16.4196,132.0336,0.233,1.386,2.9351,378.626,270.1918,1143.1137,11618.2649,5.4452,2.2483,8.4755,3.5776,6.4697,6.6674,1.5102,7.9523,36.7117,119.6549,11.8447,1.3375,6.6426,5.8803,5.7454,3.9857,18.8476,24.5175,4.0548,2.5182,8.8288,0,0,77.0389,2.287,1.6735,3.4241,56.7437,941.4168,13.3543,5.9619,0.8601,2.509,49.5413,92.413,13.1159,6.8126,5.8834,13.718,3.1533,43.5382,5.5382,758.6667,3.3586,7.6945,151.0702,27.4217,31.4241,14.1449,0,45.6783,0,0,0,96.5155,0,0,488.7118,564.507,70.1855,0.8852,0.9295,5.0128,37.8263,4.6405,0,0,57.1429,0,0.8166,0,5.5401,0.7365,8.5367,5.5084,4.1822,3.2418,12.6419,8.5976,70.6158,533.2873,10.93,3.7154,2.0496,11.8225,2.3559,116.6826
