Time,Pass/Fail,F0,F1,F2,F3,F4,F6,F15,F21,F22,F23,F24,F40,F43,F45,F46,F50,F51,F55,F59,F60,F62,F63,F65,F66,F67,F70,F71,F72,F73,F88,F90,F115,F117,F133,F135,F136,F137,F138,F139,F140,F148,F151,F152,F154,F158,F159,F160,F161,F162,F183,F185,F187,F188,F196,F197,F199,F200,F201,F202,F203,F204,F205,F207,F208,F223,F225,F246,F250,F252,F268,F270,F271,F272,F274,F275,F283,F286,F287,F293,F294,F295,F296,F297,F324,F332,F335,F336,F338,F339,F340,F343,F344,F345,F346,F361,F363,F388,F390,F412,F413,F418,F419,F421,F423,F424,F425,F428,F429,F430,F431,F432,F433,F434,F435,F436,F438,F439,F440,F456,F460,F467,F468,F471,F472,F473,F474,F476,F477,F478,F480,F482,F483,F484,F485,F486,F487,F488,F489,F490,F494,F496,F499,F500,F510,F511,F516,F519,F520,F521,F522,F524,F547,F555,F561,F562,F569,F570,F572,F574,F576,F577,F581,F589
2008-09-22 14:27,-1,2933.15,2497.76,2218.6223,1416.6631,1.901,99.6067,415.2054,-5346.25,2704.25,-3525.0,189.75,79.82,349.6782,135.8791,720.9205,621.8855,141.4931,2847.0,-1.0909,346.6464,114.7882,10.4737,26.7205,694.2001,0.8596,611.4118,99.0449,,,1836.8454,8724.5799,759.9356,58.0356,998.767,79.0,109.5,133.8,42.3,405.3319,1.013,7.9748,5.651,0.7081,7.4556,,575.0,521.0,1344.0,1463.0,25.395,8.43,16.13,26.932,6.17,19.05,6.26,12.5,6.17,6.959,28.246,0.0936,8.59,12.5,58.142,81.332,1534.3994,2.1595,161.4998,2.446,13.155,22.8795,35.6053,41.4335,131.5919,0.4139,2.8071,1.5551,0.2029,,240.439,229.529,588.5304,641.6824,8.3671,2.1752,1.8799,7.9622,2.6889,8.8778,0.0337,4.2385,18.0556,,,26.6862,463.6469,48.6906,0.6925,28.6117,53.2867,271.2942,458.9947,4.0516,88.2129,1.361,7.1886,17.8076,6.9332,10.7552,19.266,38.1277,771.0145,14.5916,6.1661,3.7469,36.3971,51.768,9.4391,9.0424,19.0341,4.496,565.5833,5.4535,119.3466,29.2543,26.0437,10.8863,5.7275,0.0,58.7027,0.0,146.0602,72.327,14.9782,810.7414,642.7221,607.7052,151.5375,23.219,0.1152,16.3437,0.0,903.6675,100.0,609.5238,0.1604,,2.6099,0.0,21.2518,4.2146,400.684,19.6611,35.5082,264.272,15.4662,529.8718,6.33,2.1429,1.1946,18.3953,,79.1086
2008-09-22 14:36,-1,3099.58,2397.99,2153.9778,1192.6994,1.3522,100.9367,423.5282,-5291.0,2636.0,-3983.0,-3468.75,13.97,348.1764,139.9691,726.1007,623.7009,148.5428,2847.0,-6.0845,347.3864,113.8845,13.6627,33.8834,692.2174,0.8954,610.0382,107.5415,147.0003,463.0379,1649.7054,8708.7101,681.0648,59.6397,995.0729,119.0,159.7,73.5,56.7,437.938,0.1451,8.6278,13.058,0.3493,8.4378,,1027.0,423.0,3709.0,7405.0,25.635,6.32,17.3,20.057,5.58,20.02,8.17,19.29,5.58,5.421,26.135,0.1041,8.07,19.29,62.588,230.8904,1020.3003,,188.5529,3.4718,22.458,29.5241,46.381,27.0936,132.5011,0.0522,3.1036,4.0625,0.1094,,432.5082,195.4874,1556.8123,3065.3204,6.9078,1.6948,2.5998,8.9685,1.9384,8.3768,0.0337,4.9758,20.9846,3.8676,2.3319,69.7034,291.2632,53.9243,0.9404,36.7182,10.7294,0.0,180.493,4.3857,33.4114,3.0831,3.5955,2.1434,5.1216,19.4103,16.047,93.1208,213.4775,7.8263,5.2202,2.4845,76.5957,91.2414,8.0772,7.1346,13.5025,4.496,91.7078,7.1739,141.1872,21.392,15.999,11.6269,5.4246,0.0,58.199,250.677,116.3265,129.1034,149.1237,0.0,0.0,106.232,394.5205,37.2155,0.1604,13.002,413.5266,295.2919,65.557,0.0,,,4.7077,0.0,27.685,5.8212,400.684,19.6611,35.9702,264.272,15.4662,531.0518,6.8,2.4258,1.2805,13.5789,,79.1086
2008-09-22 16:25,-1,2990.68,2449.84,2172.3111,1202.5347,1.2955,101.3556,420.1167,-6403.0,3095.5,-2573.25,1500.0,78.52,352.1027,132.35,723.5518,623.5673,199.8333,2832.0,0.4382,350.7445,112.7882,17.9737,29.9623,693.5896,0.8044,605.5936,127.9352,143.6601,461.9335,1838.2757,8639.11,752.088,58.6096,999.8622,117.0,204.8,185.8,58.5,379.287,0.1556,9.3212,12.646,0.6139,9.0959,,425.0,764.0,6467.0,82.0,26.194,5.47,17.83,57.749,4.25,19.62,6.55,20.2,4.25,4.575,30.526,0.108,7.92,20.2,65.921,126.7246,588.8994,,51.663,3.9473,18.292,30.6949,70.1553,61.1394,132.9488,0.0507,3.2851,3.871,0.1777,,197.8838,340.7458,2784.0041,38.4534,19.4811,1.3292,2.0126,8.7312,1.4685,9.4091,0.0318,5.8313,22.3498,5.7563,3.5081,46.5161,163.2599,16.3963,1.1309,31.5406,12.0092,475.6757,0.0,4.6354,33.0056,3.0101,5.9048,2.233,5.3566,6.6375,24.681,251.3164,5.4667,9.3806,3.5473,2.2828,38.1625,20.0207,2.2888,9.3043,28.8986,5.242,969.917,5.8073,112.3867,21.726,15.2692,13.4201,5.5751,0.0,51.5269,588.2979,172.6027,247.7212,316.6265,0.0,272.9017,375.8585,13.387,47.3582,0.2006,29.3623,0.0,278.9788,18.7755,0.0,,,0.7985,0.0,6.8693,6.7349,399.06,15.604,15.9183,,,530.9809,9.94,3.2617,1.872,9.3821,,79.1086
2008-09-22 21:30,-1,3061.73,2463.72,2153.9778,1192.6994,1.3522,100.9367,414.7777,-5984.0,2737.75,-4345.75,-5400.5,,355.1373,138.6764,736.4622,634.0518,228.8522,2857.0,2.6227,353.4673,121.2991,9.9496,23.9811,712.4811,0.8701,626.5491,119.2768,159.6354,466.9137,1823.7245,9055.2,772.7066,58.0099,995.0729,119.0,137.0,115.2,56.7,437.938,0.1451,9.1982,8.759,0.3941,8.8796,,637.0,451.0,10545.0,8161.0,33.943,10.02,22.57,55.975,4.52,18.16,11.62,12.86,4.52,7.846,37.256,0.086,6.63,22.37,113.194,86.3717,642.7998,2.7229,87.2628,2.2763,22.458,29.5241,48.9488,37.4447,132.5011,0.0522,3.0906,2.8451,0.1135,,315.3675,184.35,4828.124,3375.2679,18.1325,1.3254,3.3692,9.5876,2.3042,11.158,0.0291,6.9553,34.3049,5.7597,2.6603,30.5635,221.6386,26.618,0.6459,36.7182,10.7294,593.3047,192.8703,4.7072,49.1501,2.1117,4.0617,2.4718,2.502,10.6451,16.4734,242.6509,151.1156,11.9203,5.141,3.8797,71.8487,75.7103,13.1988,7.3278,24.459,5.5986,172.3396,9.5796,129.2518,26.011,32.7175,9.8797,4.3681,0.0,94.9003,0.0,144.9193,92.9095,238.4615,656.0636,0.0,0.0,32.9565,55.695,0.0643,32.4307,736.7946,249.2872,38.5542,280.7018,0.2356,,0.9266,0.0,11.2931,3.924,399.85,21.344,35.9702,264.272,15.4662,524.2318,436.52,149.184,83.2685,54.8262,,79.1086
2008-09-22 21:31,-1,3053.34,2353.23,2211.6,2122.258,1.447,94.2089,404.1266,-4951.25,2557.25,-3717.25,-104.25,79.82,350.3282,140.4845,734.0112,632.0245,197.0553,2849.0,-6.3391,351.5055,114.1455,14.1363,34.2074,699.8037,0.8779,617.8882,109.5388,,,1797.3158,9229.05,783.4841,58.3058,995.0729,120.0,191.8,168.0,53.3,572.797,0.2393,6.9641,17.99,0.211,6.8934,,217.0,208.0,892.0,1133.0,30.918,4.42,19.9,68.857,7.59,16.66,8.21,21.37,7.59,10.126,29.993,0.1495,3.91,21.37,60.767,176.512,797.7998,,106.9952,4.0882,22.458,30.5982,62.4465,50.7376,155.6591,0.0796,2.0603,5.771,0.0741,,89.9495,86.6886,372.5564,502.5252,19.7727,2.2993,2.8767,8.5476,2.9234,10.3072,0.0412,6.7954,18.9791,,,56.3075,254.8895,32.3384,1.1377,26.99,16.5372,216.699,718.6646,3.5208,59.2503,4.4516,2.1587,17.8076,4.123,4.3827,8.1337,23.9962,0.0,11.9812,5.7071,4.8414,65.8537,62.5464,8.876,11.8884,34.943,6.7031,119.7333,7.1926,151.1707,28.8165,29.6019,17.0341,2.5684,0.0,55.4753,825.605,271.3253,340.3442,70.2811,0.0,0.0,0.0,81.7518,42.7746,0.2034,33.7464,372.327,0.0,35.3201,0.0,,11.7413,3.0227,0.0,13.6563,7.0117,399.414,73.184,14.9122,264.272,15.4662,533.2855,6.32,2.0635,1.1851,13.1553,,79.1086
2008-09-22 22:15,-1,2972.6,2622.6,2169.8334,1301.9348,0.8012,101.9733,403.7071,-5167.0,2571.5,-3285.5,-2428.0,77.68,350.8755,139.9373,731.8998,627.3118,125.5266,2845.0,-2.67,352.8891,117.2673,9.4518,28.709,703.1908,0.9131,619.01,92.3767,152.1231,466.8869,1886.3877,8716.4302,652.4482,57.9271,995.0729,73.0,80.2,92.0,70.2002,311.785,0.167,8.8076,15.989,0.698,8.1737,,381.0,125.0,2872.0,5843.0,29.156,6.5,18.81,13.846,5.04,19.35,14.09,18.27,5.04,5.633,32.593,0.2116,11.67,21.94,78.789,187.9116,1582.3003,,168.8386,2.3328,22.458,20.8425,26.7832,31.7462,88.9557,0.0537,2.9021,3.9907,0.2067,,183.8496,52.893,1277.6503,2622.3411,4.4524,1.4601,4.6352,10.5082,1.652,10.1955,0.0615,7.3949,20.9868,7.0381,2.7622,67.7753,487.2546,54.2276,0.6665,23.9478,20.8443,403.2583,173.3811,4.3442,52.4318,3.9605,7.0603,2.4718,4.0576,7.3737,4.861,87.4144,240.6507,5.3615,2.5214,3.6323,60.0,68.2646,15.9922,12.5584,11.0303,6.3731,188.764,12.0153,193.2964,22.232,19.6209,23.1744,7.8399,0.0,85.291,855.9509,229.9492,409.0282,523.0769,857.0458,195.9358,101.9991,38.1685,89.0528,0.2069,45.3105,527.3854,199.2612,56.7164,0.0,,,2.7818,0.0,25.8777,4.0271,401.246,53.5057,35.5082,264.272,15.4662,533.9982,7.45,2.5183,1.3951,24.3541,,79.1086
2008-09-22 22:17,-1,3083.8,2494.57,2201.8666,1185.4396,1.3996,99.9211,406.9945,-5135.0,2497.5,-2514.5,-4164.5,79.04,350.6036,133.99,723.6134,622.2855,53.8428,2836.0,-2.3891,351.8045,111.6009,13.3819,25.6619,697.9514,1.2565,608.9036,45.3058,,,1784.8978,8736.9499,708.9233,59.3319,1001.1729,112.0,163.3,163.6,57.2,450.786,0.0585,8.7751,8.4,0.9998,7.7753,749.9004,539.0,230.0,4207.0,12505.0,30.013,8.07,17.47,28.747,3.99,20.8,6.24,20.6,3.99,6.978,32.0891,0.1979,8.61,20.6,25.746,143.9138,605.2002,3.8643,92.9605,3.903,11.313,30.9697,57.9525,54.043,147.6612,0.0209,2.8896,2.5602,0.2947,212.4608,242.7688,106.6005,2034.6974,5495.4623,8.8301,1.2132,1.9054,8.9998,1.9637,10.4893,0.0719,6.8392,7.9481,,,43.0546,171.7686,27.0659,1.3398,38.0269,4.1812,313.1569,636.7137,4.3376,50.3886,2.0639,10.7612,2.1512,1.7786,10.4966,9.2092,167.3096,300.2761,10.2938,6.9036,4.4132,42.3077,76.1856,7.3822,13.9252,53.3906,5.1228,167.0091,5.5914,153.9398,17.8212,27.192,15.7488,5.9176,0.0,56.8271,781.2034,141.4297,133.5404,17.2231,0.0,434.7395,602.5157,242.314,46.8473,0.2307,23.0536,452.459,545.8824,45.6641,0.0,0.3885,5.2465,2.2334,0.0,13.1129,6.5783,399.06,15.604,16.7211,264.272,15.4662,531.1982,10.63,3.6826,2.0011,10.8309,30.6806,30.6806
2008-09-22 23:01,-1,2994.92,2516.35,2146.7778,3715.0417,0.9069,84.9267,398.3326,-5740.75,2727.0,-4859.25,-7607.3333,8.967,351.49,143.7264,737.2514,630.1982,52.5525,2854.0,-3.9218,352.0709,119.8045,10.356,29.8238,707.4275,0.8842,622.3882,115.236,157.9254,464.4628,1804.689,8833.1898,749.7575,58.3427,1002.9643,115.0,139.5,155.4,28.7,603.9341,0.1666,8.957,16.223,0.4145,8.5425,,278.0,327.0,2161.0,6280.0,31.942,9.64,21.77,34.759,8.19,14.84,12.9,16.18,8.19,8.614,34.208,0.2198,9.42,22.96,83.13,84.1536,531.7002,4.8158,62.7166,4.3065,23.218,28.7259,46.9609,53.4539,188.9208,0.0566,2.9114,4.6172,0.1282,,129.4588,150.8178,1066.8316,3168.3902,11.336,2.3411,4.0707,9.9744,2.6664,11.2701,0.0639,7.7835,27.1563,6.8457,2.1757,24.6357,168.4155,21.1443,1.1453,16.2565,18.3689,0.0,879.7386,4.4392,59.1167,4.0727,4.1837,2.0709,5.9431,4.8426,11.9912,44.4719,82.5519,7.2374,1.863,1.2516,50.7042,53.8168,17.9575,29.9706,66.1414,6.5618,208.8317,10.7675,156.2381,34.2365,28.8828,24.8623,6.2586,0.0,72.1389,0.0,145.7986,89.8204,68.2054,688.3534,682.2335,440.9241,239.6495,46.6356,0.3165,40.7763,663.5171,539.9504,31.0148,0.0,0.1324,,0.7571,0.0,8.3649,7.3813,401.358,61.2598,16.7211,264.272,15.4662,530.3073,8.05,2.6506,1.518,16.7005,38.0467,38.0467
2008-09-22 23:10,-1,3026.09,2553.9,2215.5111,2039.3196,1.215,99.4189,413.4659,-5834.5,2765.0,-4818.5,-4695.5,79.04,352.6609,144.8591,739.9735,634.2745,206.332,2847.0,-5.52,353.5609,119.3391,16.0845,31.8429,708.1306,0.8376,618.19,129.9215,,,1713.9729,8768.41,756.9412,59.0685,1002.9643,380.0,104.7,105.3,48.7002,248.683,0.4786,7.975,21.365,1.2124,6.7626,,858.0,203.0,2861.0,4695.0,31.8149,7.68,22.24,64.781,7.2,13.99,18.28,26.47,7.2,7.863,33.696,0.1908,5.4,26.47,76.171,93.498,1289.8999,4.4797,128.8377,4.6204,23.218,73.1321,35.7517,28.4065,103.688,0.1755,2.6759,6.4478,0.3526,,397.4464,90.5796,1310.7943,2132.9001,19.2685,1.9874,5.7102,9.9703,2.1939,10.5677,0.0509,7.6712,26.5613,,,29.8552,413.4626,44.5618,1.296,12.1944,39.3893,0.0,364.3754,3.923,70.637,5.1673,13.0473,3.3837,2.0996,14.7056,7.3418,59.3753,99.9894,13.5463,2.5478,2.2231,105.2632,121.7391,20.5115,9.0822,31.3965,6.241,130.435,15.3177,164.5683,28.2132,24.6931,22.7746,3.7167,0.0,58.6285,0.0,161.6642,114.1439,31.6699,0.0,0.0,496.2372,268.5796,44.1951,0.5248,17.1026,433.4975,0.0,52.6523,822.2222,0.1696,,2.1863,0.0,17.0208,7.8221,408.638,20.8246,16.7211,273.346,18.2465,529.5955,8.0099,2.6198,1.5125,8.6853,41.6047,41.6047
2008-09-23 0:57,-1,2994.06,2548.91,2247.3666,1039.741,1.3594,104.36,410.0264,-5176.25,2621.0,-6111.3333,-1132.5,79.82,348.5945,133.7118,719.0231,625.7473,171.6115,2845.0,-0.0636,347.4455,113.6482,12.2282,26.448,692.5751,0.9202,613.5191,95.9104,,,1764.1277,9575.3898,827.0727,57.6451,999.8622,123.0,61.5,71.5,71.8,270.163,0.0881,10.4251,22.215,1.1641,9.2854,,524.0,172.0,6512.0,2080.0,26.3,7.61,16.3,79.803,6.52,19.96,6.21,11.18,6.52,7.187,27.536,0.0933,15.35,11.18,47.423,77.1781,834.5,4.6949,94.2737,4.2415,18.292,29.4149,22.0995,20.7641,105.4853,0.0305,3.2487,6.5955,0.3387,,239.4819,78.1793,3641.6678,915.824,25.4971,1.9749,1.9036,8.1525,2.4409,8.858,0.0355,3.3876,11.7767,,,26.8738,242.0053,26.6154,1.3454,25.9837,6.4782,366.7755,0.0,5.164,55.9769,5.4179,12.9003,62.8715,2.971,10.1232,6.5624,106.5561,183.6645,4.3531,1.1018,1.4899,41.5966,58.338,14.3038,18.8352,46.5021,4.801,0.0,5.4642,91.4282,32.4966,27.1742,10.1354,10.0705,0.0,49.4451,555.5284,279.4381,0.0,29.584,0.0,563.6364,0.0,424.7273,56.9992,0.1982,85.0355,595.1691,228.2854,55.9242,0.0,0.1396,,1.8243,0.0,11.3985,7.358,399.85,21.344,35.5082,256.014,51.9166,529.8718,6.33,2.1429,1.1946,18.3953,,41.6047
2008-09-23 6:44,-1,2978.33,2405.53,2203.4445,1915.7558,1.2616,101.1833,403.2541,-5159.75,2609.75,-2536.0,-463.0,78.29,352.6009,133.3655,726.2898,631.9464,252.1687,2843.0,-1.5991,350.9036,111.7664,17.0137,29.1572,697.1326,0.9352,614.9327,138.1554,,,1838.7849,8621.8999,753.1683,59.3038,999.8622,109.0,114.6,53.7,50.5,261.7271,0.3166,7.0245,9.782,0.3447,6.7619,,920.0,403.0,1204.0,2083.0,27.022,9.29,12.81,90.735,7.48,21.29,8.67,21.41,7.48,12.248,37.161,0.1058,9.2,21.41,112.314,95.04,540.0,4.7542,58.6137,3.9586,18.292,28.8872,36.8796,18.9513,80.1192,0.1041,2.0949,3.382,0.1061,,393.0627,209.0732,665.6516,991.1323,26.7416,2.2465,2.6597,8.8168,3.4621,11.3166,0.0322,6.361,32.4593,,,32.2627,165.7882,20.3765,1.3473,13.6618,25.0931,235.1183,953.1486,3.5442,75.4946,2.4258,3.4834,2.6704,4.534,17.8303,15.4421,47.4763,449.892,14.4192,4.1861,2.8098,68.8776,86.2525,15.4117,6.55,35.9819,5.341,467.7658,7.7573,125.84,34.6311,42.0067,11.3087,6.0422,0.0,81.2954,0.0,175.5786,135.2047,47.555,0.0,911.4754,206.9364,318.0556,46.7499,1.01,22.1825,852.459,579.5918,72.0801,0.0,0.4829,,0.5712,0.0,7.7823,6.6751,399.06,15.604,35.5082,264.272,15.4662,532.8227,11.76,4.0477,2.2071,10.5023,114.4153,114.4153
2008-09-23 6:44,-1,3044.47,2361.71,2192.5556,1908.553,1.3766,96.14,414.4647,-5245.75,2563.25,-4207.5,-4815.25,80.67,351.3536,140.05,733.9456,632.8455,204.8903,2847.0,-2.2191,353.1191,117.8309,15.7345,28.3474,705.5982,0.8762,619.0618,106.9155,,,1874.9192,8867.5701,784.9493,59.3901,1002.9643,109.0,147.8,87.4,46.8,555.8311,0.5611,6.502,23.426,1.038,5.5125,,739.0,253.0,2768.0,10353.0,30.272,6.93,20.3,70.467,9.2,21.56,12.58,16.86,9.2,11.548,34.868,0.217,5.73,30.52,64.927,146.0502,1090.7002,4.4142,124.4313,3.9403,23.218,28.8872,51.6945,34.0911,183.9802,0.1811,2.177,7.3262,0.3079,,304.5985,111.5717,1291.3477,4996.8402,20.8585,3.0254,4.0991,10.1091,4.0652,11.8484,0.0545,8.5755,24.8799,,,49.523,402.1917,43.2946,1.3211,29.1232,40.7632,0.0,468.0187,3.2881,46.9657,5.6521,11.8757,2.0709,4.7779,14.0876,9.8703,65.7873,215.0044,7.2009,7.6057,2.3174,71.831,134.337,10.016,12.6586,34.3926,6.241,414.5842,10.6763,107.1531,41.4058,40.7375,24.766,3.8687,0.0,60.7274,526.643,79.5801,178.5832,0.0,0.0,384.5614,192.9412,268.6056,80.0897,2.0451,63.6074,398.2979,390.925,20.3144,0.0,0.1537,,2.6946,0.0,15.8521,6.6346,404.954,18.0573,35.5082,269.424,50.4974,529.5955,8.0099,2.6198,1.5125,8.6853,,114.4153
2008-09-23 6:52,-1,2975.13,2557.37,2194.9555,1108.2246,1.2476,102.2822,407.9364,-5327.5,2586.25,-4314.5,-130.5,77.68,348.9518,136.1218,722.1566,623.5827,148.6147,2847.0,2.9864,348.95,119.1082,6.79,22.8144,699.3423,0.8785,616.7927,122.9285,151.0198,465.7729,1809.0216,8218.99,637.1466,58.346,1001.4682,136.0,93.3,56.9,67.0999,373.947,0.3426,5.5069,11.291,0.3699,5.2789,,913.0,220.0,5250.0,1176.0,22.239,5.79,14.72,28.234,4.18,20.32,4.63,11.96,4.18,5.73,25.404,0.1493,8.89,11.96,67.973,141.0291,1117.1001,,118.3458,4.322,19.331,35.619,31.4006,22.2877,141.0297,0.0955,1.5886,3.1927,0.1084,,419.9798,100.4071,2276.2651,522.0712,7.8534,1.2959,1.6474,8.6722,1.6888,7.731,0.0554,3.2707,23.5852,3.2681,2.9539,45.5752,449.8852,45.691,1.2698,33.7429,27.4614,585.2055,0.0,2.7682,88.4546,2.7678,3.756,2.4817,3.1583,17.1375,8.5065,121.6827,901.1494,5.6381,1.4556,4.4041,38.7931,45.7011,17.5603,6.1365,18.9981,4.496,139.9696,3.8872,176.1422,24.5685,25.1156,16.9943,5.9771,0.0,55.2947,0.0,315.8218,522.1557,0.0,0.0,68.4134,833.4884,763.5374,73.0009,0.095,13.0441,517.7353,735.4571,35.3266,0.0,,,5.8669,0.0,18.5743,7.4076,407.698,87.7242,8.4661,273.916,33.9239,533.3391,5.85,1.9365,1.0969,12.5645,103.5848,103.5848
2008-09-23 7:58,-1,3014.07,2554.21,2226.0667,2073.6381,1.2717,95.7489,408.3936,-5313.5,2518.0,-4669.75,-1839.75,79.82,351.9755,136.4764,730.2146,630.3964,199.1495,2847.0,0.2464,353.02,116.7227,12.6346,25.4657,704.7489,0.9044,617.7618,120.995,,,1796.9269,8157.0099,698.0716,58.3508,1020.9944,123.0,96.3,225.5,45.3,203.886,0.3981,7.5832,17.736,0.3414,7.4021,,921.0,183.0,2840.0,5862.0,29.181,6.55,20.63,57.989,7.84,20.41,13.41,22.66,7.84,9.181,31.429,0.2138,9.52,22.66,61.136,124.5781,653.0996,3.123,78.5228,1.7179,14.75,29.4149,35.1705,59.1325,62.001,0.1235,2.2531,4.8394,0.1039,,389.2938,76.3981,1454.0799,2745.59,18.8032,2.2447,4.1495,10.0262,2.9881,10.6322,0.0638,7.8689,17.6637,,,43.1993,249.6642,24.5392,0.5405,9.8323,31.3024,0.0,850.7157,3.819,123.6429,4.3429,3.4584,2.0709,6.5935,17.3332,7.2677,60.817,318.6302,6.0,4.8314,2.1872,53.3597,89.9068,19.193,10.89,29.1183,6.241,0.0,11.4888,179.349,39.6889,36.0524,23.6357,6.4316,0.0,50.5277,0.0,72.372,93.3009,432.8767,0.0,248.6486,601.8237,205.9701,64.7636,0.0823,41.6773,560.7251,841.791,27.9518,0.0,0.1814,,2.7324,0.0,11.2485,2.944,400.684,19.6611,20.2425,264.272,15.4662,529.5955,8.0099,2.6198,1.5125,8.6853,,103.5848
2008-09-23 8:11,-1,3064.09,2488.15,2231.6111,2005.8966,1.2969,93.7522,413.2846,-5450.25,2680.0,-4035.25,-37.75,81.74,352.3509,133.1282,724.8134,625.7873,243.8276,2842.0,0.7136,351.4327,113.8418,16.9809,24.2792,700.5342,0.9462,608.8064,106.0345,,,1836.9161,9359.1999,814.4994,58.1265,1020.9944,69.0,200.9,114.8,52.7,563.299,0.3411,9.1583,12.464,0.3976,8.7732,,845.0,235.0,1494.0,589.0,28.5551,4.01,18.31,63.09,4.6,19.11,8.35,19.74,4.6,5.531,31.254,0.1148,5.95,19.74,24.532,130.8123,1162.2998,2.41,114.1483,1.6787,14.75,19.0274,58.3991,37.2409,184.504,0.1034,2.9844,3.3798,0.1233,,362.3501,98.9242,645.3993,263.5961,23.0113,1.3522,2.5046,8.4742,1.8929,10.3009,0.03,5.9776,6.8294,,,42.2732,398.0798,38.3345,0.6518,28.0822,26.3059,0.0,882.8598,4.5108,113.6033,3.0158,3.9875,2.4599,1.6763,15.5039,8.7687,37.0237,0.0,7.4854,1.3461,2.566,61.2565,89.8239,15.9412,8.1123,25.8748,6.1318,644.586,7.3347,116.2482,23.851,22.7808,12.1341,4.1454,0.0,23.1359,988.1639,119.7464,91.2767,0.0,319.3858,59.4217,0.0,525.0,25.3915,0.5367,24.2722,0.0,744.918,24.5059,0.0,0.2624,,2.147,0.0,14.0145,2.8879,405.426,58.6926,26.4387,264.272,15.4662,533.3073,10.19,3.577,1.9107,13.1943,,103.5848
2008-09-23 9:43,-1,3070.16,2561.21,2247.3666,1039.741,1.3594,104.36,412.7441,-5428.75,2611.0,-3176.75,-1101.75,79.86,351.6545,135.6282,725.5324,621.6654,54.4407,2816.0,-3.9555,352.58,111.6727,11.7345,30.0456,695.4867,0.8834,609.9309,118.9206,,,1775.2725,8491.15,717.4734,59.1012,1020.9944,76.0,198.2,105.9,71.8,270.163,0.0881,7.5314,11.795,1.1879,6.4005,,391.0,328.0,7456.0,436.0,24.2,10.64,19.36,34.045,11.96,20.42,4.92,22.44,11.96,11.777,32.222,0.1292,5.84,22.44,66.458,71.7292,1447.3994,2.9692,134.6683,3.9395,14.75,23.5354,63.4641,39.4204,105.4853,0.0305,2.2242,4.2529,0.3456,,168.7017,143.3946,3425.6878,199.999,10.9403,3.1181,1.3924,8.9083,3.3606,9.6117,0.036,7.0096,22.7844,,,20.7047,529.3041,50.0766,1.1496,25.9837,6.4782,269.8188,292.9075,3.7967,65.8691,2.8577,13.0151,3.4218,0.7837,7.2024,12.5622,234.7053,39.5734,10.3455,3.2717,0.6889,53.3898,95.7542,9.396,29.0803,62.5359,4.6975,302.3673,4.4057,191.2313,49.926,39.1969,14.6241,4.0088,0.0,55.8843,536.5155,139.3625,296.5932,196.3134,0.0,177.9736,621.0191,685.5556,39.7392,0.49,25.7325,0.0,675.2294,58.7571,307.6923,0.4084,,4.789,0.0,18.7698,6.6656,399.06,15.604,35.5082,267.514,18.2804,535.9636,6.77,2.1846,1.2631,13.7684,65.1609,65.1609
2008-09-23 11:14,1,3017.86,2584.79,2169.8334,1301.9348,0.8012,101.9733,408.2437,-5580.75,2652.0,-151.75,635.0,76.88,348.5873,134.2673,720.6997,630.9564,229.5525,2861.0,0.5609,347.1882,114.8282,18.1846,28.0697,692.63,0.7865,612.7718,87.4212,150.6125,462.1594,1788.5755,8752.7301,743.9391,56.6055,996.6433,120.0,58.5,65.8,70.2002,311.785,0.167,8.7343,8.551,1.196,8.3646,,907.0,197.0,15837.0,12729.0,25.953,9.57,11.56,62.681,9.03,18.47,8.97,16.69,9.03,10.136,34.113,0.117,21.24,16.69,70.682,149.5957,1002.0,,97.6467,3.1991,12.326,30.5982,19.5357,24.9131,88.9557,0.0537,3.0678,3.0083,0.3467,,414.5466,89.9222,7724.033,5888.3904,21.7583,2.9666,2.5902,10.0099,3.5595,10.4801,0.0392,5.4468,21.4369,9.6556,7.1763,47.4058,344.3433,35.0213,0.8586,23.9478,20.8443,161.369,329.9071,4.432,62.3526,2.0946,13.0163,1.7547,4.2657,16.2523,7.4284,0.0,0.0,6.4928,3.3129,4.0701,80.8989,157.687,14.1281,8.0075,27.3057,4.2703,0.0,7.8117,91.781,46.4528,36.1101,14.8726,14.089,0.0,80.8523,874.1338,273.3426,149.6144,565.8986,0.0,342.115,0.0,42.6105,55.4757,0.1683,42.9274,486.1925,0.0,29.2596,0.0,,,2.1847,0.0,13.1256,5.6516,401.824,30.1842,35.5082,264.272,15.4662,531.8455,8.64,3.0979,1.6245,13.283,,65.1609
